title,phone,email,platform,address,website,review_rating,review_count,category,industry,scraped_at,plus_code,open_hours,status,price_range,link,latitude,longitude,emails,contact_url
No Mow Worries,+1 907-414-7760,907nomowworries@gmail.com,WordPress,"1151 N Shenandoah Dr, Palmer, AK 99645, United States",nomowworriesak.com,4.9,70,Lawn care service,Landscaping,2026-05-28T16:16:43.515125,"HPR5+PP Palmer, Alaska, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/No+Mow+Worries/@61.5918474,-149.2906367,17z/data=!3m1!4b1!4m6!3m5!1s0xa395c19f07432585:0x8cf8fff9bc1cedf6!8m2!3d61.5918474!4d-149.2906367!16s%2Fg%2F11srckd_v8?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.5918474,-149.2906367,['907nomowworries@gmail.com'],https://nomowworriesak.com
G's Groundskeeping and Maintenance,+1 907-750-9394,gs.groundskeeping1@gmail.com,Squarespace,,gsgroundskeeping.com,5.0,34,Landscaper,Landscaping,2026-05-28T16:16:43.515125,,,Closed · Opens 9 AM,,"https://www.google.com/maps/place/G's+Groundskeeping+and+Maintenance/@67.6480379,-153.5409672,6z/data=!3m1!4b1!4m6!3m5!1s0x63fa62841409e13f:0x76a4796c458fafd2!8m2!3d67.6480379!4d-153.5409672!16s%2Fg%2F11kqm_35qw?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",67.6480379,-153.5409672,['gs.groundskeeping1@gmail.com'],https://gsgroundskeeping.com
Leaf It To Me Lawn Care,+1 907-398-6555,,,"708 Cypress Dr, Kenai, AK 99611, United States",leafittomealaska.com,4.0,3,Lawn care service,Landscaping,2026-05-28T16:16:43.515125,"HPFH+72 Kenai, Alaska, USA",,Open 24 hours,,"https://www.google.com/maps/place/Leaf+It+To+Me+Lawn+Care/@60.5732112,-151.2724152,17z/data=!3m1!4b1!4m6!3m5!1s0x26d4af472b081459:0x67a4e762074d8536!8m2!3d60.5732112!4d-151.2724152!16s%2Fg%2F11x2wsfdqz?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",60.5732112,-151.2724152,[],
Mulcare Lawn Care,+1 907-590-0730,info@mlcalaska.com,WordPress,,mulcarelawncare.com,5.0,10,Landscaper,Landscaping,2026-05-28T16:16:43.515125,,"
Closed · Opens 7 AM

See more hours

",,,"https://www.google.com/maps/place/Mulcare+Lawn+Care/@64.8039236,-147.5647035,11z/data=!3m1!4b1!4m6!3m5!1s0x5132454c00000001:0xa3fba754358f45e2!8m2!3d64.8039236!4d-147.5647035!16s%2Fg%2F1tncsjqh?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",64.8039236,-147.5647035,['info@mlcalaska.com'],https://mulcarelawncare.com
Alaska Lawn & Services,+1 907-830-1445,,,,,5.0,57,Lawn care service,Landscaping,2026-05-28T16:16:43.515125,,,Open 24 hours,,"https://www.google.com/maps/place/Alaska+Lawn+%26+Services/@61.108505,-149.4491109,9z/data=!3m1!4b1!4m6!3m5!1s0x552cd19d4630d15:0x452c77a0a39551e!8m2!3d61.108505!4d-149.4491109!16s%2Fg%2F11vzmv4z_r?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.108505,-149.4491109,,
By The Yard Lawn Care,+1 907-953-6318,,,,facebook.com,4.6,11,Landscaper,Landscaping,2026-05-28T16:16:43.515125,,,Closed · Opens 7:30 AM,,"https://www.google.com/maps/place/By+The+Yard+Lawn+Care/@60.5362036,-150.9704665,10z/data=!3m1!4b1!4m6!3m5!1s0x56c6614b438ca0c5:0xb47eb32bc7f7b2ff!8m2!3d60.5362036!4d-150.9704666!16s%2Fg%2F11cltx0403?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",60.5362036,-150.9704665,[],
Lawn & Order LLC,+1 907-671-0841,,,,,5.0,22,Property maintenance,Landscaping,2026-05-28T16:16:43.515125,,,Closed · Opens 9 AM,,"https://www.google.com/maps/place/Lawn+%26+Order+LLC/@62.2786459,-149.7129325,7z/data=!3m1!4b1!4m6!3m5!1s0x8b81b34e43d411b7:0xcdb0e80237dc9058!8m2!3d62.278646!4d-149.7129325!16s%2Fg%2F11y828lnkn?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",62.2786459,-149.7129325,,
Crew Cut Lawns,+1 907-301-8627,crewcutlawns@yahoo.com,WordPress,"551 W 54th Ave, Anchorage, AK 99518, United States",crewcutlawns.com,3.2,66,Lawn care service,Landscaping,2026-05-28T16:16:43.515125,"54C4+QR Taku / Campbell, Anchorage, AK, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Crew+Cut+Lawns/@61.1719405,-149.8929561,17z/data=!3m1!4b1!4m6!3m5!1s0x56c8999af34644cf:0xf2b42b174757613!8m2!3d61.1719405!4d-149.8929561!16s%2Fg%2F1tvrzg5w?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1719405,-149.8929561,['crewcutlawns@yahoo.com'],https://crewcutlawns.com
Alaska Premier Services,+1 907-887-4545,,WordPress,"8240 Hartzell Rd #3, Anchorage, AK 99507, United States",alaskapremierservices.com,4.8,120,Lawn care service,Landscaping,2026-05-28T16:16:43.515125,"45W2+F4 Abbott Loop, Anchorage, AK, USA",,Closed · Opens 9 AM,,"https://www.google.com/maps/place/Alaska+Premier+Services/@61.1461365,-149.8496768,17z/data=!3m1!4b1!4m6!3m5!1s0x56c8975e31f9bbbb:0x43abd6a3b133f074!8m2!3d61.1461365!4d-149.8496768!16s%2Fg%2F11xdl5b7n?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1461365,-149.8496768,[],
Lawns & Lots,+1 907-952-0321,,,"721 Depot Dr, Anchorage, AK 99501, United States",lawnsandlots.com,5.0,50,Lawn care service,Landscaping,2026-05-28T16:16:43.515125,"64C3+M7 Downtown, Anchorage, AK, USA",,Open 24 hours,,"https://www.google.com/maps/place/Lawns+%26+Lots/@61.2216851,-149.89684,17z/data=!3m1!4b1!4m6!3m5!1s0x56c8971325d81a8b:0x93967cdf7e2ad9cf!8m2!3d61.2216851!4d-149.89684!16s%2Fg%2F11q1vqfbtr?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.2216851,-149.89684,[],
"Yard Chief Yard Care, Inc",+1 907-337-3355,yrdchief@pobox.alaska.net,WordPress,"1425 N, 1425 Spar Ave #2, Anchorage, AK 99501, United States",yardchiefalaska.com,3.4,5,Lawn care service,Landscaping,2026-05-28T16:16:43.515125,"64FV+6R Mountain View, Anchorage, AK, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Yard+Chief+Yard+Care,+Inc/@61.2230278,-149.855402,17z/data=!3m1!4b1!4m6!3m5!1s0x56c897b718216d33:0xd8460e3e7ca1a7ca!8m2!3d61.2230278!4d-149.855402!16s%2Fg%2F11jmy_d6j9?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.2230278,-149.855402,['yrdchief@pobox.alaska.net'],https://yardchiefalaska.com
Glaciers Edge Maintenance,+1 907-223-4666,,WordPress,"1104 W 30th Ave, Anchorage, AK 99503, United States",gemalaska.com,4.9,114,Snow removal service,Landscaping,2026-05-28T16:16:43.515125,"53VW+49 Spenard, Anchorage, AK, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Glaciers+Edge+Maintenance/@61.1927777,-149.9040042,17z/data=!3m1!4b1!4m6!3m5!1s0x56c899e9df78998f:0x90f6f643a177ce97!8m2!3d61.1927777!4d-149.9040042!16s%2Fg%2F12vttmhlq?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1927777,-149.9040042,[],
Just Lawns,+1 907-248-0800,,,"3701 Huffman Rd, Anchorage, AK 99516, United States",justlawns.net,3.5,58,Lawn care service,Landscaping,2026-05-28T16:16:43.515125,"455P+JJ Huffman / O' Malley, Anchorage, AK, USA",,Closed · Opens 7 AM,,"https://www.google.com/maps/place/Just+Lawns/@61.1090847,-149.8134388,17z/data=!3m1!4b1!4m6!3m5!1s0x56c89a23cf50385d:0xce54f972369cdf01!8m2!3d61.1090847!4d-149.8134388!16s%2Fg%2F1tg7rrmj?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1090847,-149.8134388,[],
Landscape Alaska,+1 907-321-4149,landscapealaska@gmail.com,WordPress,"11029 Mendenhall Loop Rd, Juneau, AK 99801, United States",landscapealaska.com,5.0,6,Plant nursery,Landscaping,2026-05-28T16:24:25.382775,"99VM+3X Back Loop, Juneau, AK, USA",,Closed · Opens 10 AM,,"https://www.google.com/maps/place/Landscape+Alaska/@58.3927093,-134.6150128,17z/data=!3m1!4b1!4m6!3m5!1s0x5400e20f631f93b1:0xc4609b94fd7372c7!8m2!3d58.3927093!4d-134.6150128!16s%2Fg%2F1z44sfrgs?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",58.3927093,-134.6150128,['landscapealaska@gmail.com'],https://landscapealaska.com
Rooted Landscaping,+1 907-394-7272,2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com,Wix,"7952 Kenai Spur Hwy, Kenai, AK 99611, United States",rootedlandscaping.co,4.9,28,Landscaper,Landscaping,2026-05-28T16:24:25.382775,"HR9H+VX Kenai, Alaska, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Rooted+Landscaping/@60.5696986,-151.1700495,17z/data=!3m1!4b1!4m6!3m5!1s0x215a35f80c360b85:0xc7912a072cb2b510!8m2!3d60.5696986!4d-151.1700495!16s%2Fg%2F11tnyrgntb?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",60.5696986,-151.1700495,"['2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com', '271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com', '460ff4620fa44cba8df530afde949785@sentry.wixpress.com', '463991d7bca24f02a0baf16f9e6eda73@sentry.wixpress.com', '605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com']",https://rootedlandscaping.co
A-1 Lawn & Landscaping,+1 907-248-7000,services@a1lawn.com,WordPress,"6727 Old Seward Hwy, Anchorage, AK 99518, United States",a1lawn.com,4.2,138,Landscaper,Landscaping,2026-05-28T16:24:25.382775,"545P+VG Taku / Campbell, Anchorage, AK, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/A-1+Lawn+%26+Landscaping/@61.1596819,-149.8636882,17z/data=!3m1!4b1!4m6!3m5!1s0x56c89778974bc3a9:0xa66e7b7d29ee23c1!8m2!3d61.1596819!4d-149.8636882!16s%2Fg%2F1tfvywtq?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1596819,-149.8636882,"['services@a1lawn.com', 'john@doe.com']",https://a1lawn.com/contact
Mulcare Lawn Care,+1 907-590-0730,info@mlcalaska.com,WordPress,,mulcarelawncare.com,5.0,10,Landscaper,Landscaping,2026-05-28T16:24:25.382775,,"
Closed · Opens 7 AM

See more hours

",,,"https://www.google.com/maps/place/Mulcare+Lawn+Care/@64.8039236,-147.5647035,11z/data=!3m1!4b1!4m6!3m5!1s0x5132454c00000001:0xa3fba754358f45e2!8m2!3d64.8039236!4d-147.5647035!16s%2Fg%2F1tncsjqh?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",64.8039236,-147.5647035,['info@mlcalaska.com'],https://mulcarelawncare.com
907 Lawn and Landscaping,+1 907-947-8847,18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com,Wix,,907landscaping.com,4.8,38,Lawn care service,Landscaping,2026-05-28T16:24:25.382775,,,Closed · Opens 9 AM,,"https://www.google.com/maps/place/907+Lawn+and+Landscaping/@61.3159132,-149.497469,12z/data=!3m1!4b1!4m6!3m5!1s0x56c8eb7ce39980db:0x144a39629b06963!8m2!3d61.3159132!4d-149.497469!16s%2Fg%2F11h2bp1r5c?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.3159132,-149.497469,"['18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com', '463991d7bca24f02a0baf16f9e6eda73@sentry.wixpress.com', '5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com', '605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com', '78f7996315bc402f9dcb8a2f974b82d1@sentry.wixpress.com']",https://907landscaping.com
"Fetterhoff Lawn Care, LLC",+1 907-299-4527,fetterhoffmowing@gmail.com,WordPress,"40770 Kay Ct, Homer, AK 99603, United States",fetterhofflawns.com,4.9,8,Lawn care service,Landscaping,2026-05-28T16:24:25.382775,"M8JP+PF Homer, Alaska, USA",,Closed · Opens 9 AM,,"https://www.google.com/maps/place/Fetterhoff+Lawn+Care,+LLC/@59.6818425,-151.6637561,17z/data=!3m1!4b1!4m6!3m5!1s0x56c13367537e201b:0x437de575ef160471!8m2!3d59.6818425!4d-151.6637561!16s%2Fg%2F11sy2gqh06?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",59.6818425,-151.6637561,['fetterhoffmowing@gmail.com'],https://fetterhofflawns.com
No Mow Worries,+1 907-414-7760,907nomowworries@gmail.com,WordPress,"1151 N Shenandoah Dr, Palmer, AK 99645, United States",nomowworriesak.com,4.9,70,Lawn care service,Landscaping,2026-05-28T16:24:25.382775,"HPR5+PP Palmer, Alaska, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/No+Mow+Worries/@61.5918474,-149.2906367,17z/data=!3m1!4b1!4m6!3m5!1s0xa395c19f07432585:0x8cf8fff9bc1cedf6!8m2!3d61.5918474!4d-149.2906367!16s%2Fg%2F11srckd_v8?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.5918474,-149.2906367,['907nomowworries@gmail.com'],https://nomowworriesak.com
McIntosh Mowing - Now Scheduling Summer Lawn Care and Landscaping,+1 907-590-2012,18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com,Wix,"2310 Frank Ave, Fairbanks, AK 99701, United States",mcintoshmowing.com,4.6,30,Lawn care service,Landscaping,2026-05-28T16:24:25.382775,"R66F+9C Fairbanks, Alaska, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/McIntosh+Mowing+-+Now+Scheduling+Summer+Lawn+Care+and+Landscaping/@64.8109791,-147.7763853,17z/data=!3m1!4b1!4m6!3m5!1s0x51324f8f1af4cb21:0x1c04f57a57968e47!8m2!3d64.8109791!4d-147.7763853!16s%2Fg%2F11jg02q7xw?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",64.8109791,-147.7763853,"['18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com', '463991d7bca24f02a0baf16f9e6eda73@sentry.wixpress.com', '5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com', '605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com', 'c183baa23371454f99f417f6616b724d@sentry.wixpress.com']",https://mcintoshmowing.com
Leaf It To Me Lawn Care,+1 907-398-6555,,,"708 Cypress Dr, Kenai, AK 99611, United States",leafittomealaska.com,4.0,3,Lawn care service,Landscaping,2026-05-28T16:24:25.382775,"HPFH+72 Kenai, Alaska, USA",,Open 24 hours,,"https://www.google.com/maps/place/Leaf+It+To+Me+Lawn+Care/@60.5732112,-151.2724152,17z/data=!3m1!4b1!4m6!3m5!1s0x26d4af472b081459:0x67a4e762074d8536!8m2!3d60.5732112!4d-151.2724152!16s%2Fg%2F11x2wsfdqz?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",60.5732112,-151.2724152,[],
Alaska Premier Services,+1 907-887-4545,,WordPress,"8240 Hartzell Rd #3, Anchorage, AK 99507, United States",alaskapremierservices.com,4.8,120,Lawn care service,Landscaping,2026-05-28T16:24:25.382775,"45W2+F4 Abbott Loop, Anchorage, AK, USA",,Closed · Opens 9 AM,,"https://www.google.com/maps/place/Alaska+Premier+Services/@61.1461365,-149.8496768,17z/data=!3m1!4b1!4m6!3m5!1s0x56c8975e31f9bbbb:0x43abd6a3b133f074!8m2!3d61.1461365!4d-149.8496768!16s%2Fg%2F11xdl5b7n?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1461365,-149.8496768,[],
Just Lawns,+1 907-248-0800,,,"3701 Huffman Rd, Anchorage, AK 99516, United States",justlawns.net,3.5,58,Lawn care service,Landscaping,2026-05-28T16:24:25.382775,"455P+JJ Huffman / O' Malley, Anchorage, AK, USA",,Closed · Opens 7 AM,,"https://www.google.com/maps/place/Just+Lawns/@61.1090847,-149.8134388,17z/data=!3m1!4b1!4m6!3m5!1s0x56c89a23cf50385d:0xce54f972369cdf01!8m2!3d61.1090847!4d-149.8134388!16s%2Fg%2F1tg7rrmj?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1090847,-149.8134388,[],
Alaska Lawn & Services,+1 907-830-1445,,,,,5.0,57,Lawn care service,Landscaping,2026-05-28T16:24:25.382775,,,Open 24 hours,,"https://www.google.com/maps/place/Alaska+Lawn+%26+Services/@61.108505,-149.4491109,9z/data=!3m1!4b1!4m6!3m5!1s0x552cd19d4630d15:0x452c77a0a39551e!8m2!3d61.108505!4d-149.4491109!16s%2Fg%2F11vzmv4z_r?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.108505,-149.4491109,,
The Lawnsmith,+1 907-841-8035,aklawnsmith@yahoo.com,,"199 E Nelson Ave, Wasilla, AK 99654, United States",aklawnsmith.com,4.7,14,Lawn care service,Landscaping,2026-05-28T16:24:25.382775,"HHP2+5R Wasilla, Alaska, USA",,Open 24 hours,,"https://www.google.com/maps/place/The+Lawnsmith/@61.5854582,-149.4479968,17z/data=!3m1!4b1!4m6!3m5!1s0x56c8de652d8007cb:0xa6f26a7ac6043d0d!8m2!3d61.5854582!4d-149.4479968!16s%2Fg%2F11g6_8hbnf?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.5854582,-149.4479968,['aklawnsmith@yahoo.com'],https://aklawnsmith.com
"Kelly Lawn & Landscaping, LLC",+1 907-441-8923,office@kellyllc.net,WordPress,"725 E 81st Ave, Anchorage, AK 99518, United States",kellyllc.net,4.8,297,Lawn care service,Landscaping,2026-05-28T16:24:25.382775,"44XJ+5H Taku / Campbell, Anchorage, AK, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Kelly+Lawn+%26+Landscaping,+LLC/@61.1478902,-149.8685624,17z/data=!3m1!4b1!4m6!3m5!1s0x56c899d41ffb817f:0xe1f9ac17b94f4773!8m2!3d61.1478902!4d-149.8685624!16s%2Fg%2F1w455bs4?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1478902,-149.8685624,['office@kellyllc.net'],https://kellyllc.net
Big Green Lawn And Snow LLC,+1 907-440-7046,,,,biggreenlawnandsnowmaintenance.com,4.9,60,Lawn care service,Landscaping,2026-05-28T16:24:25.382775,,,Closed · Opens 9 AM,,"https://www.google.com/maps/place/Big+Green+Lawn+And+Snow+LLC/@61.108505,-149.4491109,9z/data=!3m1!4b1!4m6!3m5!1s0x635cf7a44152806b:0xb1c12be556babf94!8m2!3d61.108505!4d-149.4491109!16s%2Fg%2F11xfpl0p2b?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.108505,-149.4491109,[],
Crew Cut Lawns,+1 907-301-8627,crewcutlawns@yahoo.com,WordPress,"551 W 54th Ave, Anchorage, AK 99518, United States",crewcutlawns.com,3.2,66,Lawn care service,Landscaping,2026-05-28T16:24:25.382775,"54C4+QR Taku / Campbell, Anchorage, AK, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Crew+Cut+Lawns/@61.1719405,-149.8929561,17z/data=!3m1!4b1!4m6!3m5!1s0x56c8999af34644cf:0xf2b42b174757613!8m2!3d61.1719405!4d-149.8929561!16s%2Fg%2F1tvrzg5w?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1719405,-149.8929561,['crewcutlawns@yahoo.com'],https://crewcutlawns.com
Lawns & Lots,+1 907-952-0321,,,"721 Depot Dr, Anchorage, AK 99501, United States",lawnsandlots.com,5.0,50,Lawn care service,Landscaping,2026-05-28T16:24:25.382775,"64C3+M7 Downtown, Anchorage, AK, USA",,Open 24 hours,,"https://www.google.com/maps/place/Lawns+%26+Lots/@61.2216851,-149.89684,17z/data=!3m1!4b1!4m6!3m5!1s0x56c8971325d81a8b:0x93967cdf7e2ad9cf!8m2!3d61.2216851!4d-149.89684!16s%2Fg%2F11q1vqfbtr?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.2216851,-149.89684,[],
Lawn & Order LLC,+1 907-671-0841,,,,,5.0,22,Property maintenance,Landscaping,2026-05-28T16:24:25.382775,,,Closed · Opens 9 AM,,"https://www.google.com/maps/place/Lawn+%26+Order+LLC/@62.2786459,-149.7129325,7z/data=!3m1!4b1!4m6!3m5!1s0x8b81b34e43d411b7:0xcdb0e80237dc9058!8m2!3d62.278646!4d-149.7129325!16s%2Fg%2F11y828lnkn?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",62.2786459,-149.7129325,,
Alaska Pro Cuts,+1 907-414-8619,,,,alaskaprocuts.com,5.0,3,Lawn care service,Landscaping,2026-05-28T16:24:25.382775,,,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Alaska+Pro+Cuts/@61.5339515,-149.6239179,10z/data=!3m1!4b1!4m6!3m5!1s0xab8957eae130030d:0x63fc79474cd79a58!8m2!3d61.5339515!4d-149.623918!16s%2Fg%2F11y3xrg8db?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.5339515,-149.6239179,[],
"Yard Chief Yard Care, Inc",+1 907-337-3355,yrdchief@pobox.alaska.net,WordPress,"1425 N, 1425 Spar Ave #2, Anchorage, AK 99501, United States",yardchiefalaska.com,3.4,5,Lawn care service,Landscaping,2026-05-28T16:24:25.382775,"64FV+6R Mountain View, Anchorage, AK, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Yard+Chief+Yard+Care,+Inc/@61.2230278,-149.855402,17z/data=!3m1!4b1!4m6!3m5!1s0x56c897b718216d33:0xd8460e3e7ca1a7ca!8m2!3d61.2230278!4d-149.855402!16s%2Fg%2F11jmy_d6j9?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.2230278,-149.855402,['yrdchief@pobox.alaska.net'],https://yardchiefalaska.com
By The Yard Lawn Care,+1 907-953-6318,,,,facebook.com,4.6,11,Landscaper,Landscaping,2026-05-28T16:24:25.382775,,,Closed · Opens 7:30 AM,,"https://www.google.com/maps/place/By+The+Yard+Lawn+Care/@60.5362036,-150.9704665,10z/data=!3m1!4b1!4m6!3m5!1s0x56c6614b438ca0c5:0xb47eb32bc7f7b2ff!8m2!3d60.5362036!4d-150.9704666!16s%2Fg%2F11cltx0403?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",60.5362036,-150.9704665,[],
AK Lawns,+1 907-565-9632,,,,,5.0,1,Lawn care service,Landscaping,2026-05-28T16:24:25.382775,,,Closed · Opens 7 AM,,"https://www.google.com/maps/place/AK+Lawns/@15.5582464,108.4850176,13z/data=!3m1!4b1!4m3!3m2!1s0x56c899c2c1130151:0x42c6ed53eb6465ce!16s%2Fg%2F11fkm6c42t?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",15.5582464,108.4850176,,
"Lawn Aeration Services, LLC",+1 907-982-9113,,WordPress,,aklawnaeration.com,5.0,9,Lawn care service,Landscaping,2026-05-28T16:24:25.382775,,,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Lawn+Aeration+Services,+LLC/@61.5906055,-149.3181305,11z/data=!3m1!4b1!4m6!3m5!1s0x2acdda6f309fc21f:0x178401bcbed968d9!8m2!3d61.5906055!4d-149.3181305!16s%2Fg%2F11ycxx6jkq?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.5906055,-149.3181305,[],
TurfPro Lawn & Snow,+1 907-334-3331,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,Wix,"12201 Wagner St, Anchorage, AK 99516, United States",turfprolawnandsnow.com,4.4,20,Lawn care service,Landscaping,2026-05-28T16:24:25.382775,"456H+47 Huffman / O' Malley, Anchorage, AK, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/TurfPro+Lawn+%26+Snow/@61.1103197,-149.821837,17z/data=!3m1!4b1!4m6!3m5!1s0x56c8bd5955555555:0xe140d37af9a0ad6d!8m2!3d61.1103197!4d-149.821837!16s%2Fg%2F11b7j_w9f8?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1103197,-149.821837,['605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com'],https://turfprolawnandsnow.com
Lawn Savers,+1 907-350-1622,thelawnsavers@gmail.com,WordPress,,aklawnsavers.com,4.4,13,Lawn care service,Landscaping,2026-05-28T16:24:25.382775,,,Closed · Opens 7 AM,,"https://www.google.com/maps/place/Lawn+Savers/@61.108505,-149.4491109,9z/data=!3m1!4b1!4m6!3m5!1s0x56c8999907c5f011:0xccfc13781f5cb4da!8m2!3d61.108505!4d-149.4491109!16s%2Fg%2F12hn3_v30?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.108505,-149.4491109,['thelawnsavers@gmail.com'],https://aklawnsavers.com
Fetterhoff Services,+1 907-399-2970,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,Wix,"59845 Golden Plover Ave, Homer, AK 99603, United States",fetterhoffservices.com,4.8,16,Landscaper,Landscaping,2026-05-28T16:24:25.382775,"MGFX+34 Homer, Alaska, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Fetterhoff+Services/@59.6726462,-151.4521518,17z/data=!3m1!4b1!4m6!3m5!1s0x56c12d15610debc1:0x5fdafff4c8db8b!8m2!3d59.6726462!4d-151.4521518!16s%2Fg%2F11ggs26zbs?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",59.6726462,-151.4521518,"['605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com', '8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com', 'fetterhoffservices@gmail.com']",https://fetterhoffservices.com
